pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights
VOM19981009_1000_1767-4-44,VOM19981009_1000_1767,4,real,Sharon firmly insists on establishing Jewish settlements on the west bank of Jordan River and is against making any compromise on the issue of army withdrawal .,Sharon firmly advocates building up Jewish residential areas on the west bank of Jordan River .,sharon firmly insist on establish jewish settlement on the west bank of jordan river and be against make any compromise on the issue of army withdrawal .,sharon firmly advocate build up jewish residential area on the west bank of jordan river .,0.6071428571428572,11,26-15 7-8 8-9 9-10 10-11 11-12 12-13 13-14 0-0 1-1 4-3 5-5 22-7 ,{},{},{},{},{},{},{}
VOM19981122_0900_1102-1-36,VOM19981122_0900_1102,1,real,"To all of our listeners , now let 's take a look at the situation in China .",Here is the news about China .,"to all of our listener , now let 's take a look at the situation in china .",here be the news about china .,0.8636363636363636,11,17-6 16-5 ,{},{},{},{},{},{},{}
XIA20041213.0121-8-5,XIA20041213.0121,8,real,"Guo expressed his satisfaction with respect to the principled , committed position of Russia , which respects the one-China policy with regard to the question of Taiwan .",Guo expressed appreciation for Russia 's principled stance to the one-China policy regarding the Taiwanese issue .,"guo express his satisfaction with respect to the principled , committed position of russia , which respect the one-china policy with regard to the question of taiwan .",guo express appreciation for russia 's principled stance to the one-china policy regard the taiwanese issue .,0.6296296296296297,11,27-16 17-9 18-10 19-11 0-0 1-1 6-8 13-4 3-2 24-15 23-13 21-12 11-7 8-6 26-14 ,{},{},{},{},{},{},{}
ZBN19981130_0038-5-39,ZBN19981130_0038,5,real,"After senior officials ' dispute over whether the cabinet post of the Liberation Party is part of the coalition agreement became aparent , the coalition government appeared instable .",High officials ' open disagreement on cabinet positions in the Social Democratic Party made the united government unstable .,"after senior official ' dispute over whether the cabinet post of the liberation party be part of the coalition agreement become aparent , the coalition government appear instable .",high official ' open disagreement on cabinet position in the social democratic party make the united government unstable .,0.8,10,28-18 2-1 3-2 20-13 4-4 13-12 9-7 11-9 25-16 23-14 8-6 1-0 26-3 ,{},{},{},{},{},{},{}
cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,real,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.8787878787878788,17,27-10 5-2 6-3 23-9 21-4 10-1 ,{},{},{},{},{},{},{}
cmn-WL-8-89514-7839535-19-0,cmn-WL-8-89514-7839535,19,real,"If I 've done it then I 've done it ; if I 've messed up , then I live with it .",It has been done and I accept the setback .,"if i 've do it then i 've do it ; if i 've mess up , then i live with it .",it have be do and i accept the setback .,0.7894736842105263,13,22-9 ,{},{},{},{},{},{},{}
NTDTV_NTDNEWS19_CMN_20060215_185801_739_993.qrtr-6-4,NTDTV_NTDNEWS19_CMN_20060215_185801_739_993.qrtr,6,real,These people who lost their homes due to mandatory demolition and resettlement suddenly lost their income source .,"These people , who have suffered the painful loss of their homes under forced demolition and removal , have been left immediately with no income to rely on .",these people who lose their home due to mandatory demolition and resettlement suddenly lose their income source .,"these people , who have suffer the painful loss of their home under force demolition and removal , have be leave immediately with no income to rely on .",0.696969696969697,11,17-28 0-0 1-1 4-10 5-11 9-14 10-15 3-8 15-24 ,{},{},{},{},{},{},{}
ZBN19981216_0054-12-16,ZBN19981216_0054,12,real,"An official from the Agency for National Security Planning said that at this time , Jin Fuji and Piao Dongyi have been detained by the authorities for interrogation .",One Korean Security Official said that Kim Fuji and Pu Dong were taken for questioning .,"an official from the agency for national security planning say that at this time , jin fuji and piao dongyi have be detain by the authority for interrogation .",one korean security official say that kim fuji and pu dong be take for question .,0.7352941176470589,13,28-15 9-4 10-5 16-7 17-8 1-3 15-6 7-2 ,{},{},{},{},{},{},{}
groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300-9-2,groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300,9,real,"Abu Bakr said , `` The Prophet ( peace be upon him ) drank and my thirst was quenched ! ! ''",Abu Bakr says : The Prophet drank until I was satiated .,"abu bakr say , `` the prophet ( peace be upon him ) drank and my thirst be quench ! ! ''",abu bakr say : the prophet drank until i be satiate .,0.72,10,20-11 0-0 1-1 2-2 5-4 6-5 13-6 17-9 ,{},{},{},{},{},{},{}
VOM19981226_0700_0233-3-2,VOM19981226_0700_0233,3,real,The report said anxious passengers grabbed the key from a guard and opened the crossing rail .,"According to the report , the impatient passengers seized the key from a guard who attended the barrier at the road cross , and opened the barrier .",the report say anxious passenger grab the key from a guard and open the cross rail .,"accord to the report , the impatient passenger seize the key from a guard who attend the barrier at the road cross , and open the barrier .",0.56,11,16-27 6-9 7-10 8-11 9-12 10-13 11-23 12-24 13-25 0-2 1-3 15-26 4-7 3-6 14-21 ,{},{},{},{},{},{},{}
XIN20020421.0106-6-1,XIN20020421.0106,6,real,"According to the estimates of the local media , the voters ' turnout this year may break the lowest record in history .",Local media forecasted a record low in voting rate this year .,"accord to the estimate of the local medium , the voter ' turnout this year may break the low record in history .",local medium forecast a record low in vote rate this year .,0.6666666666666667,11,22-11 6-0 7-1 13-9 14-10 18-5 19-4 3-2 ,{},{},{},{},{},{},{}
chtb_163-8-3,chtb_163,8,real,This also marks the first time that a major order is won by a domestic manufacturer in the field of switchboard equipment .,This is one of the important switchboards orders produced in China .,this also mark the first time that a major order be win by a domestic manufacturer in the field of switchboard equipment .,this be one of the important switchboard order produce in china .,0.6799999999999999,11,22-11 9-7 8-5 20-6 4-2 ,{},{},{},{},{},{},{}
VOA_URD_20070725.0007-11-4,VOA_URD_20070725.0007,11,real,"Hence , such parents should get their children treated against such symptoms as soon as possible so that they can be saved from allergy in future .",These parents should treat their children early to prevent its impact in the future .,"hence , such parent should get their child treat against such symptom as soon a possible so that they can be save from allergy in future .",these parent should treat their child early to prevent it impact in the future .,0.7575757575757576,12,26-14 3-1 4-2 6-4 7-5 25-13 8-3 13-6 24-11 2-0 ,{},{},{},{},{},{},{}
ZBN19981210_0108-4-6,ZBN19981210_0108,4,real,He said that such economic reform will be of great importance to economic recovery and the goal of achieving a sustainable economic growth rate .,He said that economic reform was decisive to economic recovery and development .,he say that such economic reform will be of great importance to economic recovery and the goal of achieve a sustainable economic growth rate .,he say that economic reform be decisive to economic recovery and development .,0.5833333333333333,12,24-12 11-7 12-8 13-9 14-10 0-0 1-1 2-2 4-3 5-4 22-11 ,{},{},{},{},{},{},{}
chtb_023-5-32,chtb_023,5,real,TVEs create about one third of Fujian 's GDP .,The gross national product of the industry of villages and towns made up 1/3 of the GNP of Fujian Province .,tves create about one third of fujian 's gdp .,the gross national product of the industry of village and town make up 1/3 of the gnp of fujian province .,0.8695652173913043,11,9-20 5-17 6-18 1-11 8-16 ,{},{},{},{},{},{},{}
urd-WL-78-174262-7455135-4-2,urd-WL-78-174262-7455135,4,real,"Madina Munawara , A lucky man prostrating in Prophet 's mosque passed away .","A fortunate man passed away in the state of Sajdah in The Mosque of Prophet , peace be upon him , in Holy City of Medina .","madina munawara , a lucky man prostrate in prophet 's mosque pass away .","a fortunate man pass away in the state of sajdah in the mosque of prophet , peace be upon him , in holy city of medina .",0.6538461538461539,13,13-26 11-3 12-4 5-2 3-0 4-1 8-14 10-12 0-25 7-10 ,{},{},{},{},{},{},{}
XIN20030101_ARB_0109-6-3,XIN20030101_ARB_0109,6,real,At the same time a special exhibition was organized for projects related to the returning students for development in areas of western China .,A similar exhibition was held at the same time in western China .,at the same time a special exhibition be organize for project relate to the returning student for development in area of western china .,a similar exhibition be hold at the same time in western china .,0.5416666666666667,11,23-12 0-5 1-6 2-7 3-8 21-10 22-11 6-2 7-3 8-4 4-0 ,{},{},{},{},{},{},{}
XIN_CMN_20060209.0078-20-4,XIN_CMN_20060209.0078,20,real,China never threatened or threatens or will threaten any countries .,"China has never become a threat to any country in the past or present , and will not become a threat in the future .",china never threaten or threaten or will threaten any country .,"china have never become a threat to any country in the past or present , and will not become a threat in the future .",0.6666666666666667,14,10-24 8-7 9-8 1-2 0-0 2-5 4-20 ,{},{},{},{},{},{},{}
XIN20020412.0061-4-1,XIN20020412.0061,4,real,"Inside the courtyard of the television station , a reception team of 25 people was formed to attend to those who came to make donations in person .",The TV station also establish a reception group of 25 to receive donors .,"inside the courtyard of the television station , a reception team of 25 people be form to attend to those who come to make donation in person .",the tv station also establish a reception group of 25 to receive donor .,0.7333333333333334,14,27-13 8-5 9-6 11-8 12-9 6-2 4-0 5-1 10-7 15-4 24-12 ,{},{},{},{},{},{},{}
chtb_232-10-5,chtb_232,10,real,The finding of dinosaur bone fossils provided an important clue for our further study of the distribution of dinosaur fossils and their burying rules .,The discoveries also provide new clues for seeking more dinosaur fossils .,the finding of dinosaur bone fossils provide an important clue for our further study of the distribution of dinosaur fossil and their burying rule .,the discovery also provide new clue for seek more dinosaur fossil .,0.7307692307692308,13,24-11 9-5 10-6 18-9 19-10 6-3 1-1 0-0 ,{},{},{},{},{},{},{}
ZBN19981222_0114-4-5,ZBN19981222_0114,4,real,A Philippine intelligence file showed that Malaysian troops were attempting to occupy a reef of the Philippines .,A document from the Philippine defense information bureau shows that Malay troops attempted to take seize one of the reefs belongs to the Philippine territory on one time .,a philippine intelligence file show that malaysian troop be attempt to occupy a reef of the philippine .,a document from the philippine defense information bureau show that malay troop attempt to take seize one of the reefs belongs to the philippine territory on one time .,0.6666666666666667,11,17-28 4-8 5-9 9-12 10-13 14-17 15-18 16-4 7-11 6-10 2-6 1-23 13-19 ,{},{},{},{},{},{},{}
groups.google.com_LNTS_14974749cb4b6f49_CMN_20060216_084900-4-5,groups.google.com_LNTS_14974749cb4b6f49_CMN_20060216_084900,4,real,Luneng Taishan is getting combat-ready for the new season with the championship in mind .,"The Luneng Taishan ( of Shandong Province ) soccer team is getting ready for the next season , preparing to make another advance for the championship .",luneng taishan be get combat-ready for the new season with the championship in mind .,"the luneng taishan ( of shandong province ) soccer team be get ready for the next season , prepare to make another advance for the championship .",0.6896551724137931,12,14-26 0-1 1-2 2-10 3-11 5-13 6-14 10-24 11-25 8-16 4-12 ,{},{},{},{},{},{},{}
urd-WL-12-174278-7594552-6-5,urd-WL-12-174278-7594552,6,real,Madiana 5 : Headaches and colds are relieved if klongi boiled in oil is applied to the head .,"Medina 5 : Black caraway can be used to relieve headaches , the flue , and a runny nose if boiled in oil and applied on the head .",madiana 5 : headache and cold be relieve if klongi boil in oil be apply to the head .,"medina 5 : black caraway can be use to relieve headache , the flue , and a runny nose if boil in oil and apply on the head .",0.48275862068965514,10,18-28 10-20 11-21 12-22 16-26 17-27 1-1 2-2 14-24 3-10 7-9 4-15 ,{},{},{},{},{},{},{}
XIN20020318.0154-7-3,XIN20020318.0154,7,real,"In his speech , Minister Buffet said that the French Government would continue to support sport activities for the disabled as it did in the past .",Minister Buffet said the French government would continue to support sports activities of the disabled .,"in his speech , minister buffet say that the french government would continue to support sport activity for the disabled a it do in the past .",minister buffet say the french government would continue to support sport activity of the disabled .,0.43999999999999995,11,26-15 8-3 9-4 10-5 11-6 12-7 13-8 14-9 15-10 16-11 4-0 5-1 6-2 18-13 19-14 ,{},{},{},{},{},{},{}
LBC_NEWS_ARB_20060210_195800_675_944.qrtr-7-1,LBC_NEWS_ARB_20060210_195800_675_944.qrtr,7,real,"Put forward and not put forward , so we reach , we 'll contact everyone we represent to find a name that 's acceptable to both sides .",Proposed and not proposed until we both find a name acceptable to both sides .,"put forward and not put forward , so we reach , we 'll contact everyone we represent to find a name that 's acceptable to both side .",propose and not propose until we both find a name acceptable to both side .,0.5416666666666667,13,27-14 23-10 24-11 25-12 26-13 18-7 19-8 20-9 2-1 3-2 ,{},{},{},{},{},{},{}
urd-WL-12-174261-7433644-4-2,urd-WL-12-174261-7433644,4,real,There are many such welfare works that do not need any expenditure .,There are also a lot of activities that can be done for the general good that do not require money to be spent on them .,there be many such welfare work that do not need any expenditure .,there be also a lot of activity that can be do for the general good that do not require money to be spend on them .,0.7931034482758621,13,12-25 6-15 7-16 8-17 0-0 1-1 9-18 2-4 5-6 11-22 ,{},{},{},{},{},{},{}
artb_007-3-36,artb_007,3,real,Among the other topics that would be dealt with in the meeting was the increasing online ticketing .,"Among the topics being dealt with in the meeting will be the increasing use of the Internet network for reserving travel tickets , according to the same source .",among the other topic that would be deal with in the meeting be the increase online ticketing .,"among the topic be dealt with in the meeting will be the increase use of the internet network for reserve travel ticket , accord to the same source .",0.7,11,17-28 8-5 9-6 10-7 11-8 12-10 13-11 14-12 0-0 1-1 3-2 7-4 16-21 15-16 6-3 ,{},{},{},{},{},{},{}
VOM19981003_0800_2179-15-21,VOM19981003_0800_2179,15,real,"`` I think there is no question of impact , the problem is entirely an internal problem of U.S .",`` I think it only concerns the Americans .,"`` i think there be no question of impact , the problem be entirely an internal problem of u.s .",`` i think it only concern the american .,0.7619047619047619,11,19-8 0-0 1-1 2-2 16-5 18-7 ,{},{},{},{},{},{},{}
artb_557-2-24,artb_557,2,real,London 9 October / Shenkhu / The British Council of Muslims declared its opposition to the air strikes led by the United States against Afghanistan today .,London October 9/XinhuaCouncil of British Muslims denounced today US-led air strikes against Afghanistan .,london 9 october / shenkhu / the british council of muslim declare it opposition to the air strike lead by the united state against afghanistan today .,london october 9/xinhuacouncil of british muslim denounce today us-led air strike against afghanistan .,0.5925925925925926,13,26-13 16-9 17-10 23-11 24-12 0-0 2-1 7-4 10-5 25-7 9-3 ,{},{},{},{},{},{},{}
urd-WL-77-174260-7483866-6-4,urd-WL-77-174260-7483866,6,real,"Whatever it might be , the person who gave a shock to Pervez Musharraf , he gave it in a very suitable manner .",Whatever it was and whosoever gave Perwaiz Musharraf a jolt was fine .,"whatever it might be , the person who give a shock to pervez musharraf , he give it in a very suitable manner .",whatever it be and whosoever give perwaiz musharraf a jolt be fine .,0.72,11,23-12 0-0 1-1 8-5 10-9 13-7 3-2 9-8 ,{},{},{},{},{},{},{}
cmn-WL-8-89586-7839862-5-5,cmn-WL-8-89586-7839862,5,real,"I do n't know who was on duty for the day , and there was no fire set up in the fireplace for the whole day .","Nobody knew who was on duty . Throughout the day , the stove remained unlit .","i do n't know who be on duty for the day , and there be no fire set up in the fireplace for the whole day .","nobody know who be on duty . throughout the day , the stove remain unlit .",0.6666666666666667,11,26-15 3-1 4-2 5-3 6-4 7-5 9-8 10-9 11-10 16-12 ,{},{},{},{},{},{},{}
chtb_245-4-43,chtb_245,4,real,Pittigrew irritated his support to resume China 's signatory to the General Agreement of Customs Duty and Trade and a founding member of the World Trade Organization .,Mike Laren readdressed support for including China as a member of world trading organizations .,pittigrew irritate his support to resume china 's signatory to the general agreement of custom duty and trade and a founding member of the world trade organization .,mike laren readdressed support for include china a a member of world trading organization .,0.7241379310344828,13,27-14 21-9 22-10 26-13 24-11 25-12 3-3 6-6 19-8 ,{},{},{},{},{},{},{}
urd-WL-80-174265-7496743-11-1,urd-WL-80-174265-7496743,11,real,Started from book 26 yesterday .,"Yesterday , I got a small chance to recite the Holy Quran and began from the 25th part .",start from book 26 yesterday .,"yesterday , i get a small chance to recite the holy quran and begin from the 25th part .",0.8571428571428572,13,5-18 4-0 0-13 1-14 ,{},{},{},{},{},{},{}
urd-WL-72-174253-7626563-18-2,urd-WL-72-174253-7626563,18,real,Who knows how Mr. Chaudhry will comment on this meeting and support it .,"I 'm not familiar with Chaudhry 's views on this matter , nor do I know whether he will make a statement in favor of this meeting .",who know how mr. chaudhry will comment on this meeting and support it .,"i 'm not familiar with chaudhry 's view on this matter , nor do i know whether he will make a statement in favor of this meeting .",0.7878787878787878,14,13-27 7-8 8-9 9-26 4-5 6-7 11-23 1-15 ,{},{},{},{},{},{},{}
ZBN19981119_0059-8-7,ZBN19981119_0059,8,real,"Pinochet is now in London , awaiting the Upper House 's decision on his extradition .","At present , Pinouchet was in London , waiting for the House of Lords to make the decision on whether to extradite him or not .","pinochet be now in london , await the upper house 's decision on his extradition .","at present , pinouchet be in london , wait for the house of lord to make the decision on whether to extradite him or not .",0.7,10,15-25 3-5 4-6 5-7 11-17 12-18 9-11 7-10 6-8 14-21 13-22 ,{},{},{},{},{},{},{}
VOM19981226_0700_0233-4-8,VOM19981226_0700_0233,4,real,The collision took place before the bus could manage to cross the rails .,"Before the bus passed through the crossing , the train was already there , so the train and the bus crashed into each other .",the collision take place before the bus could manage to cross the rail .,"before the bus pass through the crossing , the train be already there , so the train and the bus crash into each other .",0.8461538461538461,11,13-24 4-0 5-1 6-2 1-20 0-18 12-9 11-8 10-6 ,{},{},{},{},{},{},{}
ZBN20040219.001-9-1,ZBN20040219.001,9,real,"Similarly , China is also situated in a very special period of time when it is experiencing a high economic growth and a major transition in the society .",China is likewise at an unusual stage of fast economic growth and big social transition .,"similarly , china be also situate in a very special period of time when it be experience a high economic growth and a major transition in the society .",china be likewise at an unusual stage of fast economic growth and big social transition .,0.7575757575757576,13,28-15 19-9 20-10 21-11 2-0 3-1 24-14 23-12 10-6 7-4 0-2 27-13 11-7 ,{},{},{},{},{},{},{}
XIN20030211.0146-10-3,XIN20030211.0146,10,real,"Actually , France and Russia had expressed their point of views using this `` non-paper '' method during the exchange of views process for resolution 1441 .",During the discussion of Resolution 1441 France and Russia expressed their views in this way .,"actually , france and russia have express their point of view use this `` non-paper '' method during the exchange of view process for resolution 1441 .",during the discussion of resolution 1441 france and russia express their view in this way .,0.5357142857142857,11,26-15 2-6 3-7 4-8 17-0 18-1 24-4 25-5 6-9 7-10 8-11 16-14 12-13 ,{},{},{},{},{},{},{}
chtb_232-7-43,chtb_232,7,real,"According to the judgment of experts , there were a large number of fossils of dinosaur skeletons and other kinds buried in the areas of dinosaur fossil crowd .",According to the researchers predictions they expect to find more vertebrae and other animal bones in this area .,"accord to the judgment of expert , there be a large number of fossil of dinosaur skeleton and other kind bury in the area of dinosaur fossil crowd .",accord to the researcher prediction they expect to find more vertebra and other animal bone in this area .,0.7575757575757576,10,28-18 0-0 1-1 2-2 17-11 18-12 23-17 21-15 ,{},{},{},{},{},{},{}
urd-WL-80-174265-7496746-36-3,urd-WL-80-174265-7496746,36,real,"I express my anger on those who holed music and dance kind of sessions , shake their legs and bother the people .",I became angry also at people who sing and dance very noisily .,"i express my anger on those who hole music and dance kind of session , shake their leg and bother the people .",i become angry also at people who sing and dance very noisily .,0.7931034482758621,10,22-12 9-8 10-9 21-5 3-2 ,{},{},{},{},{},{},{}
cmn-WL-8-89514-7839535-19-1,cmn-WL-8-89514-7839535,19,real,"If I 've done it then I 've done it ; if I 've messed up , then I live with it .","What 's done is done , I accept the consequences of failure .","if i 've do it then i 've do it ; if i 've mess up , then i live with it .","what 's do be do , i accept the consequence of failure .",0.8095238095238095,10,22-12 ,{},{},{},{},{},{},{}
ZBN20040306.002-5-3,ZBN20040306.002,5,real,These remarks are seen to prevent Chen Shui-bian from taking extremist actions .,This declaration of attitude is interpreted by the outsiders as a check and prevention of Chen Shui-bian from being possessed by the Devil .,these remark be see to prevent chen shui-bian from take extremist action .,this declaration of attitude be interpret by the outsider a a check and prevention of chen shui-bian from be possess by the devil .,0.8148148148148149,11,12-23 6-15 7-16 8-17 5-13 3-11 ,{},{},{},{},{},{},{}
chtb_232-10-26,chtb_232,10,real,And the finding of dinosaur bone fossils will provide important clues for searching the geographical location and burying rules of the dinosaur fossils .,The discoveries also provide new clues for seeking more dinosaur fossils .,and the finding of dinosaur bone fossil will provide important clue for search the geographical location and burying rule of the dinosaur fossil .,the discovery also provide new clue for seek more dinosaur fossil .,0.6956521739130435,12,23-11 21-9 22-10 10-5 11-6 8-3 2-1 12-7 1-0 ,{},{},{},{},{},{},{}
VOM19981125_0900_0288-5-5,VOM19981125_0900_0288,5,real,The Land for Peace Agreement reached recently by the Israelis and Palestinians has paved the way for the use of the Gaza International Airport .,The newly subscribed Land-for-Peace Agreement paved the way for the Gaza International Airport .,the land for peace agreement reach recently by the israeli and palestinian have pave the way for the use of the gaza international airport .,the newly subscribe land-for-peace agreement pave the way for the gaza international airport .,0.6086956521739131,11,24-13 13-5 14-6 15-7 16-8 17-9 21-10 22-11 23-12 1-3 2-3 3-3 4-4 6-1 ,{},{},{},{},{},{},{}
ZBN19981210_0108-4-27,ZBN19981210_0108,4,real,"He said , this kind of economic reform was very important to economy revival and to reach the target of a sustainable growth level .",He said that economic reform was decisive to economic recovery and development .,"he say , this kind of economic reform be very important to economy revival and to reach the target of a sustainable growth level .",he say that economic reform be decisive to economic recovery and development .,0.7037037037037037,12,24-12 6-3 7-4 8-5 0-0 1-1 12-8 13-9 22-11 11-7 14-10 ,{},{},{},{},{},{},{}
chtb_305-8-9,chtb_305,8,real,"In his opinion , the documents signed by the two parties are of great importance to strengthening the good neighborly relations and friendly cooperation between the two countries .",He thought the documents just signed are important for good-neighborliness and friendly cooperation .,"in his opinion , the document sign by the two party be of great importance to strengthen the good neighborly relation and friendly cooperation between the two country .",he think the document just sign be important for good-neighborliness and friendly cooperation .,0.7419354838709677,15,28-13 21-10 22-11 23-12 4-2 5-3 6-5 19-9 14-7 ,{},{},{},{},{},{},{}
urd-WL-12-174261-7433644-4-5,urd-WL-12-174261-7433644,4,real,There are also many works in the public interest that need no funding .,There are also a lot of activities that can be done for the general good that do not require money to be spent on them .,there be also many work in the public interest that need no funding .,there be also a lot of activity that can be do for the general good that do not require money to be spend on them .,0.8,12,13-25 0-0 1-1 2-2 10-18 9-15 12-19 3-4 4-6 7-13 6-12 ,{},{},{},{},{},{},{}
artb_016-5-25,artb_016,5,real,`` IGAD '' is undertaking mediation between the government in Khartoum and the rebels in the South ( The People 's Army for the Liberation of Sudan ) .,IGAD is already mediating between the government and the southern rebels- the Sudanese Peoples army for Liberation .,`` igad '' be undertake mediation between the government in khartoum and the rebel in the south ( the people 's army for the liberation of sudan ) .,igad be already mediate between the government and the southern rebels- the sudanese people army for liberation .,0.6206896551724138,11,28-18 6-4 7-5 8-6 11-7 12-8 21-15 22-16 13-10 24-17 5-3 19-14 10-13 16-9 1-0 ,{},{},{},{},{},{},{}
VOM19981230_0700_0515-2-34,VOM19981230_0700_0515,2,real,Senate Majority leader Lott said the senate delivered an impartial judgment based on the available evidence .,"The leader of the House of Representatives Rote expressed that , the House of Representatives will be able to conduct a fair trail based on the current evidence .",senate majority leader lott say the senate deliver an impartial judgment base on the available evidence .,"the leader of the house of representative rote express that , the house of representative will be able to conduct a fair trail base on the current evidence .",0.8064516129032258,12,16-28 11-23 12-24 13-25 15-27 4-8 9-21 2-1 8-20 ,{},{},{},{},{},{},{}
XIN20020410.0043-5-4,XIN20020410.0043,5,real,Syria has beaten Iran with a score of 110:92 and the Iran team ended in the third place in basketball .,Syria defeated Iran by 110:92 .,syria have beat iran with a score of 110:92 and the iran team end in the third place in basketball .,syria defeat iran by 110:92 .,0.8,15,20-5 0-0 3-2 2-1 8-4 ,{},{},{},{},{},{},{}
ZBN19981026_0045-3-32,ZBN19981026_0045,3,real,"The height of the steel framed building was 25 stories , and it was the highest building site to be destroyed by plastic explosives .","The reinforcing-bar building had 25 stores , and plastic timing explosives destroyed it .","the height of the steel frame building be 25 story , and it be the high building site to be destroy by plastic explosive .","the reinforcing-bar building have 25 store , and plastic timing explosives destroy it .",0.64,11,24-13 10-6 11-7 6-2 3-0 23-10 22-8 20-11 8-4 ,{},{},{},{},{},{},{}
chtb_232-10-35,chtb_232,10,real,The discovery of dinosaur skeleton fossils has offered important clues in terms of fossil regional distribution and burying patterns of fossils to further seek seeking dinosaur fossils .,The discoveries also provide new clues for seeking more dinosaur fossils .,the discovery of dinosaur skeleton fossil have offer important clue in term of fossil regional distribution and bury pattern of fossil to further seek seek dinosaur fossil .,the discovery also provide new clue for seek more dinosaur fossil .,0.7307692307692308,16,27-11 25-9 26-10 0-0 1-1 24-7 9-5 7-3 ,{},{},{},{},{},{},{}
artb_505-5-43,artb_505,5,real,"The crash of the plane , while landing , occurred at 14:20 ( local time ) / 20:11 GMT , when a mechanical breakdown occurred .",The plane crash happened at 14:20 local time / 20:11 GMT because of mechanical failure .,"the crash of the plane , while land , occur at 14:20 ( local time ) / 20:11 gmt , when a mechanical breakdown occur .",the plane crash happen at 14:20 local time / 20:11 gmt because of mechanical failure .,0.48,10,25-15 16-8 17-9 18-10 3-0 4-1 10-4 11-5 13-6 14-7 9-3 1-2 23-14 22-13 ,{},{},{},{},{},{},{}
chtb_222-6-43,chtb_222,6,real,"He completed his primary schooling in the orphanage , and went to a village secondary school nearby .","Hao Ding graduated from the primary school of the Children 's Welfare Institution , and then he went to secondary school in the nearby village high school .","he complete his primary schooling in the orphanage , and go to a village secondary school nearby .","hao ding graduate from the primary school of the child 's welfare institution , and then he go to secondary school in the nearby village high school .",0.5517241379310345,10,17-27 5-21 6-22 8-13 9-14 10-17 11-18 14-19 15-20 4-6 3-5 13-24 16-23 2-16 ,{},{},{},{},{},{},{}
XIN_CMN_20060208.0196-14-5,XIN_CMN_20060208.0196,14,real,"Annual retail housing sales totaled Rmb216.13bn , 4.5 % less than the previous year .","The sales volume for commercial housing for the entire year was 216.13 billion RMB , a decline of 4.5 % compared to the previous year .","annual retail housing sale total rmb216.13bn , 4.5 % less than the previous year .","the sale volume for commercial housing for the entire year be 216.13 billion rmb , a decline of 4.5 % compare to the previous year .",0.6785714285714286,11,16-25 13-22 14-23 15-24 9-18 10-19 2-5 4-8 3-1 0-9 7-12 ,{},{},{},{},{},{},{}
artb_044-5-33,artb_044,5,real,The committee appealed to countries responsible for international security and peacekeeping to offer the necessary support .,"The committee urged , `` Countries who bear a special responsibility to keep world peace and security to offer all necessary help needed in this matter . ''",the committee appeal to country responsible for international security and peacekeeping to offer the necessary support .,"the committee urge , `` country who bear a special responsibility to keep world peace and security to offer all necessary help need in this matter . ''",0.7272727272727273,11,16-26 0-0 1-1 11-17 12-18 2-2 15-21 14-20 8-16 10-14 7-13 4-5 5-10 ,{},{},{},{},{},{},{}
ZBN19981213_0043-7-44,ZBN19981213_0043,7,real,Pfizer are considering whether to do any advertisement where Viagra is directly mentioned .,"Pfizer Company is thinking over whether any other advertisements in which the product 's name , Viagra , is mentioned directly , will be needed .",pfizer be consider whether to do any advertisement where viagra be directly mention .,"pfizer company be think over whether any other advertisement in which the product 's name , viagra , be mention directly , will be need .",0.6538461538461539,12,13-25 2-3 1-2 12-19 11-20 7-8 6-6 5-18 9-16 0-0 3-5 ,{},{},{},{},{},{},{}
chtb_305-8-13,chtb_305,8,real,"In his opinion , the documents signed by the two parties are of great importance to strengthening the good neighborly relations and friendly cooperation between the two countries .",He deemed the just signed documents highly important to strengthen the good neighborliness and friendly cooperation .,"in his opinion , the document sign by the two party be of great importance to strengthen the good neighborly relation and friendly cooperation between the two country .",he deem the just sign document highly important to strengthen the good neighborliness and friendly cooperation .,0.6774193548387097,12,28-16 15-8 16-9 17-10 18-11 21-13 22-14 23-15 5-5 6-4 14-7 13-6 ,{},{},{},{},{},{},{}
ZBN19981111_0041-9-3,ZBN19981111_0041,9,real,This is because both investment and output of the American manufacturing industry have been affected by the decline of US export to Asia .,Reduced US exports to Asia affected investments and output of manufacturing industries .,this be because both investment and output of the american manufacturing industry have be affect by the decline of u export to asia .,reduce u export to asia affected investment and output of manufacturing industry .,0.5217391304347826,11,23-12 19-1 20-2 21-3 22-4 4-6 5-7 6-8 7-9 10-10 11-11 17-0 14-5 ,{},{},{},{},{},{},{}
