ZBN19981123_0102-0	the people 's party of cambodia , led by hung sen , won the election this past july , but the party didn 't achieve more than two thirds seats to come into power by itself .	hun sen 's cambodia people 's party won the july election . however , the party was unable to obtain 2 3 majority in the legislative assembly necessary to rule the state independently .
ZBN19981123_0102-1	hun sen 's cambodian people 's party won the election in july this year . but this party could not get two third majority seats , which is necessary for exclusive reign .	the people 's party of cambodia , led by hung sen , won the election this past july , but the party didn 't achieve more than two thirds seats to come into power by itself .
ZBN19981123_0102-2	the people 's party of cambodia , led by hung sen , won the election this past july , but the party didn 't achieve more than two thirds seats to come into power by itself .	han shun 's cambodian people 's party won the election in july this year , but this party couldn 't gain a necessary two - thirds majority .
VOM19981204_0900_3361-0	the delegates from both sides held talks for two days in new york . they then moved to washington and are continuing further discussions there .	representatives of both parties will hold a two - day meeting and then continue their negotiation in washington .
VOM19981204_0900_3361-1	the delegates from both sides held talks for two days in new york . they then moved to washington and are continuing further discussions there .	representatives of both parties will hold a two - day talk first in new york and then in washington .
VOM19981204_0900_3361-2	the delegates from both sides held talks for two days in new york . they then moved to washington and are continuing further discussions there .	representatives of both sides would hold a 2 - day talk in new york , and then continue the talk in washington .
ZBN19981014_0018-0	thailand is planning to revive the project , estimated to cost us 3 . 2 billion , but may cut down the size of the project , thailand government said yesterday .	thailand 's government said yesterday that thailand was considering resuming this project involving us 3 . 2 billion , but reducing the project 's scale .
ZBN19981014_0018-1	the thai government said yesterday that thailand is planning to re - start the 3 . 2 billion us dollar project , but is planning to scale down the project .	the thailand government said yesterday , they were planning to start again this us 3200 million worth of project but in a smaller scale ,
ZBN19981014_0018-2	thailand is planning to revive the project , estimated to cost us 3 . 2 billion , but may cut down the size of the project , thailand government said yesterday .	the thailand government said yesterday , they were planning to start again this us 3200 million worth of project but in a smaller scale ,
chtb_189-0	to benefit society , the wangma computer company has forgone this chance to make a big profit and given unencrypted floppy disks to users , allowing them to make copies themselves .	wangma computer company decided to give up the money - earning opportunity for the benefit of the public by selling unsealed discs , enabling the consumers to copy the software themselves .
chtb_189-1	to benefit the society , wangma computer company firmly gives up the opportunity of otherwise making a big profit and offers the non - coded software to the users for their free copying .	to benefit society , the wangma computer company has forgone this chance to make a big profit and given unencrypted floppy disks to users , allowing them to make copies themselves .
chtb_189-2	to benefit the society , wangma computer company firmly gives up the opportunity of otherwise making a big profit and offers the non - coded software to the users for their free copying .	wangma computer company decided to give up the money - earning opportunity for the benefit of the public by selling unsealed discs , enabling the consumers to copy the software themselves .
chtb_324-0	it seems that they should receive more outdoor training .	in my opinion , we need more practice outdoors .
chtb_324-1	it seems that more out - door training should be done .	in my opinion , we need more practice outdoors .
chtb_324-2	it seems that more outdoor training is needed .	in my opinion , we need more practice outdoors .
ZBN19981218_0041-0	in view of these developments , our country supports the operation taken by u . s . and britain this time .	based on developments in the situation there , i support that us and britain taking military action there .
ZBN19981218_0041-1	in light of the development of these events in the past , we support the action taken by the united states and britain .	due to the momentum of past state of affairs , japan supports the us and uk to conduct this operation .
ZBN19981218_0041-2	due to the momentum of past state of affairs , japan supports the us and uk to conduct this operation .	based on developments in the situation there , i support that us and britain taking military action there .
ZBN19981020_0002-0	since september 97 , retail sales indexes versus same month a year earlier have always shown a decline . this means the local retail industry is still struggling in a difficult period .	compared with last year 's index , the retail has always been declining since september 1997 which proves that the local retail is still striving against the difficulties .
ZBN19981020_0002-1	since september 97 , retail sales indexes versus same month a year earlier have always shown a decline . this means the local retail industry is still struggling in a difficult period .	since september 1997 , the retail index has been always lower than the last year , which shows that local retail businesses are still struggling at low ebb .
ZBN19981020_0002-2	since september 1997 , the retail index has dropped each month over the same month of the previous year , indicating that the local retail industry is still struggling .	compared with last year 's index , the retail has always been declining since september 1997 which proves that the local retail is still striving against the difficulties .
chtb_271-0	according to the us attendants at the ceremony , the 3 projects signing today was in the concern of the visiting us trade minister brown in shanghai .	according to the news from the americans , the three - signed projects were fostered and supported by minister of financial affairs of america , brown , who had visited shanghai before .
chtb_271-1	the american partners expressed that the three agreements signed today were made possible through care and support of mr . brown , us commercial minister , who is now visiting shanghai .	according to the news from the americans , the three - signed projects were fostered and supported by minister of financial affairs of america , brown , who had visited shanghai before .
chtb_271-2	the american partners expressed that the three agreements signed today were made possible through care and support of mr . brown , us commercial minister , who is now visiting shanghai .	according to the us attendants at the ceremony , the 3 projects signing today was in the concern of the visiting us trade minister brown in shanghai .
VOM19981219_0700_1548-0	according to united nations economic commission , brazil 's severe economic situation will be mirrored in some countries located in the cone shape region south of brazil .	the un economic committee said that the hard economic situation in brazil was reflected in the countries in the southern cone - shaped area .
VOM19981219_0700_1548-1	the un economic commission said , the economic hardship in brazil is reflected in some countries in the southern cone region .	according to united nations economic commission , brazil 's severe economic situation will be mirrored in some countries located in the cone shape region south of brazil .
VOM19981219_0700_1548-2	according to united nations economic commission , brazil 's severe economic situation will be mirrored in some countries located in the cone shape region south of brazil .	the economy committee of the united nations said that the worst economic situation in brazil was reflected in the southern taper countries .
chtb_177-0	but he condemned saddam , the iraqi president , for putting the civilians inside the military facilities , endangering their lives .	he condemned saddam hussein , the president of iraq , who arranged for civilians to be present in the military establishment and thus place them in danger .
chtb_177-1	but he condemned saddam , the iraqi president , for putting the civilians inside the military facilities , endangering their lives .	however , he accused iraqi president saddam hussein of arranging for civilians to be in military facilities and placing them in danger .
chtb_177-2	but he condemned saddam , the iraqi president , for putting the civilians inside the military facilities , endangering their lives .	however , he criticized iraqi president saddam hussein for settling those civilians in military installations , setting them in danger .
VOM19981228_0700_0437-0	international supervisory personnel stationed in kosovo still have some hope that a ceasefire can be restored , despite several days of continuous fighting between serbian security forces and albanian separatists .	international supervisors in kosovo said it was still hopeful to resume cease - fire there , although the battle arose between the sebian security troops and the albania separatists for days .
VOM19981228_0700_0437-1	international supervisors in kosovo said it was still hopeful to resume cease - fire there , although the battle arose between the sebian security troops and the albania separatists for days .	the international peace keeping force in kosovo still holds hope for a renewed cease - fire . although serbian security military forces and albanian independence fighters have been fighting for several days .
VOM19981228_0700_0437-2	international supervisory personnel in kosovo still see hope of restoring cease - fire , in spite of the battle in several days running between salvia security army and albania separatists .	the international peace keeping force in kosovo still holds hope for a renewed cease - fire . although serbian security military forces and albanian independence fighters have been fighting for several days .
VOM19981208_0900_2227-0	therefore , they are able to take full advantage of their right or power to offer preferential conditions on contracts , loans , and taxes to these enterprises .	they can for this reason use their authority to provide these enterprises with preferential tracts , loans and tax .
VOM19981208_0900_2227-1	these officials can then use authority of their offices and supply contracts , loans and preferential tax treatments to enterprises connected to them .	therefore , they are able to take full advantage of their right or power to offer preferential conditions on contracts , loans , and taxes to these enterprises .
VOM19981208_0900_2227-2	these officials can then use authority of their offices and supply contracts , loans and preferential tax treatments to enterprises connected to them .	so they can exercise their power to offer preferences in contracts , loans and taxation to these enterprises .
VOM19981114_0700_1057-0	he said there was no sufficient evidence yet to verify china really exported missile technologies to these two countries .	he said that so far we hadn 't had enough evidence to prove that china sold missile technology to the two countries .
VOM19981114_0700_1057-1	he said there is no enough evidence at present to support the conclusion that china exported missile technology to these two countries for sure .	he said that so far we hadn 't had enough evidence to prove that china sold missile technology to the two countries .
VOM19981114_0700_1057-2	he said , so far there hasn 't been sufficient evidence to prove that china has indeed exported the missile technology to these two countries .	he said there is no enough evidence at present to support the conclusion that china exported missile technology to these two countries for sure .
chtb_150-0	the recent years saw the speed up of the building of passage by guangxi out to sea in southwestern areas of china .	in recent years , china has sped up the construction of southwest china 's pasageway to the sea , which goes through guangxi .
chtb_150-1	the recent years saw the speed up of the building of passage by guangxi out to sea in southwestern areas of china .	in recent years , located in the southwest of china , the construction of the big channel to the ocean passing through guangxi were going on at an accelerated pace .
chtb_150-2	in recent years , the southwest region in china had accelerated construction through the passage to the sea in guangxi .	the recent years saw the speed up of the building of passage by guangxi out to sea in southwestern areas of china .
chtb_189-0	wangma group is named after wubi , the chinese encoding method invented by the famous computer guru wang yongmin .	the name of the wanma computer company comes from the five basic strokes used by the computer specialist yongmin wang to create the chinese characters
chtb_189-1	wangma computer company is named after the five - stroke inputing method , the chinese character - encoding method invented by the famous computer export wang yongming .	the name of the wanma computer company comes from the five basic strokes used by the computer specialist yongmin wang to create the chinese characters
chtb_189-2	wangma computer company is named after the wubi fonts - - - the chinese character input method developed by the famous computer expert , wang yongmin .	the name of the wanma computer company comes from the five basic strokes used by the computer specialist yongmin wang to create the chinese characters
VOM19981111_0700_1476-0	now the details from ma kaiyue .	please listen to the detailed contents of this report as follows . announcer kaiyue ma .
VOM19981111_0700_1476-1	here are the details , ma kaiyue reporting .	now please listen to the detailed contents of the report below , spoken by macjill .
VOM19981111_0700_1476-2	here are the details , ma kaiyue reporting .	the following is the report in detail broadcasted by mercury .
VOM19981208_0900_2227-0	the above is the comprehensive report by ning xin , voice of america .	that was a report from voa correspondent ning xin .
VOM19981208_0900_2227-1	above is the integrate report of voa correspondent nin xin .	this has been a comprehensive report by voice of america reporter ning xin .
VOM19981208_0900_2227-2	that was a report from voa correspondent ning xin .	the above is the integrated report by qin ning from the voice of america .
chtb_093-0	- - can provide more commerce opportunities to hong kong	it provides hongkong with more business opportunities .
chtb_093-1	- - - providing more trade opportunities for hong kong .	it provides hongkong with more business opportunities .
chtb_093-2	it provides hongkong with more business opportunities .	____providing more trading opportunities for hong kong .
chtb_060-0	meanwhile , the city of shantou formulated and released over ten sets of rules and regulations to encourage the set up of new technology and knowledge intensive undertakings .	meanwhile , shantou city made and issued more than 10 regulations and policies encouraging to run technology - intensive and know - how - intensive high - tech industries .
chtb_060-1	meanwhile , the city government has constituted over ten packages of regulations , measures and policies to encourage technology - and - knowledge intensive high - tech enterprises .	meanwhile , shantou city made and issued more than 10 regulations and policies encouraging to run technology - intensive and know - how - intensive high - tech industries .
chtb_060-2	meanwhile , the city government has constituted over ten packages of regulations , measures and policies to encourage technology - and - knowledge intensive high - tech enterprises .	meanwhile , in order to support the enterprises of new , high and concentrated technology , the shantou government formulated and carried out more than 10 regulations and policies .
chtb_232-0	judging from the geologic strata , all fossils date from the cretaceous period .	from the age of the rocks the bones were found in , they should belong to the cretaceous period .
chtb_232-1	from the stratigraphy point of view , all of them belong to the cretaceous period .	judging from the geologic strata , all fossils date from the cretaceous period .
chtb_232-2	judging from the geologic strata , all fossils date from the cretaceous period .	in stratigraphy , all of these fossils belong to cretaceous period .
ZBN19981213_0043-0	this ad will be broadcasted in the beginning of next year .	the advertisement would be shown early next year .
ZBN19981213_0043-1	the ads will be televised at the beginning of next year .	this commercial will be shown on tv early next year .
ZBN19981213_0043-2	the commercials will be broadcasted at the beginning of next year .	the advertisement would be shown early next year .
ZBN19981203_0062-0	he told the reporter , according to the immigration rules here , they are not the type of immigrants that you want to get rid of .	he told the reporters , according to the local immigration regulations , these immigrants don 't belong to a category you want to just throw away .
ZBN19981203_0062-1	he told the reporters , according to the local immigration regulations , these immigrants don 't belong to a category you want to just throw away .	he told the reporters that according to the immigration rules , these immigrants are not those you want to get rid of .
ZBN19981203_0062-2	he told the reporters , according to the local immigration regulations , these immigrants don 't belong to a category you want to just throw away .	he told reporters according to the immigration rules here , these immigrants are not the kind that you want to toss off .
VOM19981114_0700_1057-0	but the american official giving the above information declined to discuss further the type of missile technology involved , or when china offered it to pakistan and iran .	however , the us official that revealed the above news was unwilling to detail what kinds of missile technology china had provided to pakistan and iran and when she did that .
VOM19981114_0700_1057-1	but the american official giving the above information declined to discuss further the type of missile technology involved , or when china offered it to pakistan and iran .	however , the official was not willing to explain what kind of missile technology that china provided to pakistan and iran , and when this technology was provided .
VOM19981114_0700_1057-2	but the american official giving the above information declined to discuss further the type of missile technology involved , or when china offered it to pakistan and iran .	however , the us official who revealed the above information , declined to provide further details about when and what kinds of missile technologies china provided to pakistan .
ZBN19981222_0114-0	correspondent in manila fernand reports	manila 's reporter fay lander reported .
ZBN19981222_0114-1	reported by manila correspondent fei nande	manila 's reporter fay lander reported .
ZBN19981222_0114-2	manila journalist fei nande reports	manila 's reporter fay lander reported .
chtb_311-0	the result arrived just in time for his 20th birthday and becomes the best present for the celebration .	in fact , he can view this as a gift to celebrate his 20th birthday .
chtb_311-1	the result arrived just in time for his 20th birthday and becomes the best present for the celebration .	he just took this as a gift to celebrate his 20 years birthday .
chtb_311-2	the result arrived just in time for his 20th birthday and becomes the best present for the celebration .	he can use this victory as a gift to celebrate his 20th birthday .
chtb_185-0	dumas thought that the united nations was created after the second word war , in which france , just like other permanent members , claimed victory .	minister dema 's idea was that the united states were set up after the world war two , france and other permanent members of un security council were all victorious nations
chtb_185-1	dumas thought that the united nations was created after the second word war , in which france , just like other permanent members , claimed victory .	dema felt that the un was born after the 2nd world war , france and the other security council members were all the winners of that war .
chtb_185-2	dumas thought that the united nations was created after the second word war , in which france , just like other permanent members , claimed victory .	foreign minister duma expressed his thoughts that the un was born after world war ii , and that france and other permanent member countries were all the victors of that war .
ZBN19981218_0041-0	french foreign ministry said the regretful situation had resulted from iraqi leader 's refusal for cooperation with the u . n .	france ministry of foreign affairs said that leaders of iraq refused to co - operate with united nations and have caused this deeply regretted outcome .
ZBN19981218_0041-1	french ministry of foreign affair said , it was iraqi leader 's refusal of co - operation with un that resulted in this deeply regret ending .	french foreign ministry said that , the iraqi leader refused to cooperate with the un and caused this regretable consequence .
ZBN19981218_0041-2	french foreign ministry said the regretful situation had resulted from iraqi leader 's refusal for cooperation with the u . n .	the france foreign ministry said it is because the leaders of iraq refused to cooperate with un , that this is the sad result .
chtb_274-0	the award , since its debut in 1958 , has gone to 172 individuals and 14 bodies .	since this award was started in 1958 there have already been 172 individuals and 14 organizations who have received this award .
chtb_274-1	since the award was first established in 1958 , a total of 172 individuals and 14 institutions have been awarded .	the award , since its debut in 1958 , has gone to 172 individuals and 14 bodies .
chtb_274-2	since the award was first presented in 1958 , a total of 172 individuals and 14 institutions have been honored .	the award , since its debut in 1958 , has gone to 172 individuals and 14 bodies .
chtb_023-0	last year , the total production of the country enterprises in the following five cities as fuzhou , xiamen , quanzhou and zhangzhou occupied 70 of the provincial value .	last year , the total value of fuzhou , xiamen , quanzhou , zhangzhou , and putian made up more than 70 of the total amount of the province .
chtb_023-1	tves in the five cities of fuzhou , xiamen , quanzhou , zhangzhou and putian accounted for over 70 of fujian 's economy last year .	last year , the total value of fuzhou , xiamen , quanzhou , zhangzhou , and putian made up more than 70 of the total amount of the province .
chtb_023-2	tves in the five cities of fuzhou , xiamen , quanzhou , zhangzhou and putian accounted for over 70 of fujian 's economy last year .	last year , the total production of the country enterprises in the following five cities as fuzhou , xiamen , quanzhou and zhangzhou occupied 70 of the provincial value .
chtb_168-0	xinhua news agency , wuhan , april 15th ( reporter tang reibin ) . the dutch trade promotion council wuhan representative office has been established recently .	xinhua news agency , wuhan , april 3rd , by weibin tang - holland trade promoting commission 's wuhan representative office was officially set up days ago .
chtb_168-1	xinhua news agency , wuhan , 3 april , by tang weibin wuhan office of holland trade promotion association was established in wuhan yesterday .	xinhua news agency . wuhan . april 3 . ( reporter tang weibin ) the representative office of netherlands trade promotion commission has been officially founded recently .
chtb_168-2	xinhua new agency , wuhan , april 3 , telegram ( reporter tang weibin ) the wuhan representative office of the dutch trade promotion association was recently officially established in wuhan .	xinhua news agency , wuhan , april 3rd , by weibin tang - holland trade promoting commission 's wuhan representative office was officially set up days ago .
ZBN19981018_0116-0	in the short run , japan will set aside us 15 billion for assistance in areas like trade financing etc .	in the short term , japan would allocate us 15 billion to assist sectors such as trade and investment .
ZBN19981018_0116-1	within a short period , japan will appropriate 15 billion us dollars to assist trade , and financing etc .	in a short period of time . japan will allocate us 15 billion in aiding such fields as trade and finance .
ZBN19981018_0116-2	in a short time , japan will provide 10 . 5 billion to help such sectors as trade and financing .	in the short run , japan will set aside us 15 billion for assistance in areas like trade financing etc .
chtb_226-0	it is agreed by both sides that friendship and cooperation in various areas between both nations and both armies should be promoted on the basis of equality and mutual benefit .	both sides agreed to develop the cooperation in the fields of national and military affairs on the basis of the principles of equality and mutual benefit .
chtb_324-0	our divers are not very adapted to competition under bright sunlight , he added .	he also said , our athletes do not adapt to the strong sunshine at the game .
chtb_324-1	he further said our players are not accustomed to contests under strong sunlight .	he added our athletes do not adapt themselves very well for the games in strong sunshine .
chtb_324-2	our divers are not very adapted to competition under bright sunlight , he added .	he added our athletes do not adapt themselves very well for the games in strong sunshine .
chtb_221-0	the repair projects total 991 citywide . large quantities of grass bags and knitted bags have come from all over zhejiang .	991 irrigation works damaged in the city were being repaired . there was a steady flow of bags and sacks from different parts of zhejiang .
chtb_221-1	991 projects are being carried out throughout the city , and earth bags and other flood - control materials are pouring into the city from all over the province .	991 irrigation works damaged in the city were being repaired . there was a steady flow of bags and sacks from different parts of zhejiang .
chtb_221-2	991 projects are being carried out throughout the city , and earth bags and other flood - control materials are pouring into the city from all over the province .	991 damaged areas of the dam have already been repaired . lots of bags and other needed supplies have already been sent from other cities in zhejiang .
chtb_301-0	since the outbreak of bosnia - herzegovina conflict , france has sent an army of 4 , 000 officers and soldiers to bosnia - herzegovina .	since the breaking out of conflicts in bosnia and herzegovina on february 1992 , 4000 french troops have been stationed in bosnia and herzegovina .
chtb_301-1	since the outbreak of bosnia - herzegovina conflict , france has sent an army of 4 , 000 officers and soldiers to bosnia - herzegovina .	since the conflict had broken out in bosnia - herzegovina in february 1992 , france has had about 4 , 000 military personnel in bosnia - herzegovina .
chtb_301-2	since the conflict in bosnia - herzegovina broke out in february , 1992 , france has always kept about 4 , 000 officers and soldiers in bosnia - herzegovina .	since the breaking out of conflicts in bosnia and herzegovina on february 1992 , 4000 french troops have been stationed in bosnia and herzegovina .
VOM19981009_1000_1767-0	the appointment was made right on the eve of the summit between israel and palestine in america on an interim peace agreement .	this appointment was just announced prior to the leaders meeting for a temporary peace agreement held by palestine and israeli leaders in the us .
VOM19981009_1000_1767-1	this appointment came just before israeli and palestinian leaders held a summit in the u . s . for a temporary peace agreement .	the appointment was made just before the american summit conference on an interim agreement of peace between the leaders of israel and palestine .
VOM19981009_1000_1767-2	the appointment was made right on the eve of the summit between israel and palestine in america on an interim peace agreement .	this appointment came just before israeli and palestinian leaders held a summit in the u . s . for a temporary peace agreement .
VOM19981226_0700_0233-0	the collision took place before the bus could manage to cross the rails .	before the bus passed through the crossing , the train was already there , so the train and the bus crashed into each other .
VOM19981226_0700_0233-1	the collision took place before the bus could manage to cross the rails .	but before omnibus 's going across the railway , the train arrived and resulted in a collision .
VOM19981226_0700_0233-2	but before omnibus 's going across the railway , the train arrived and resulted in a collision .	before the bus passed through the crossing , the train was already there , so the train and the bus crashed into each other .
VOM19981115_0700_0898-0	this young man , working for a computer company , together with his muslim neighbor were protecting the area throughout the night in order to keep the mobs away from their homes .	this youth who works at a computer company says he and a muslim neighbor will stand guard there all night to prevent thugs from entering their homes and robbing them .
VOM19981115_0700_0898-1	this young man , who was working in a computer company , said that he and his islamic neighbors would guard against the riots for the whole night to prevent robbery .	this youth who works at a computer company says he and a muslim neighbor will stand guard there all night to prevent thugs from entering their homes and robbing them .
VOM19981115_0700_0898-2	the young man , who worked in a computer company , said he and his muslim neighbors guarded there all night to ward off robbers from their houses .	this youth who works at a computer company says he and a muslim neighbor will stand guard there all night to prevent thugs from entering their homes and robbing them .
ZBN19981002_0117-0	international independent journalist alliance also protested police 's subpoena of gunawan .	the international independent reporters association also protested that the police took gunawan for questioning .
ZBN19981002_0117-1	international independent journalist alliance also protested police 's subpoena of gunawan .	the international independent reporter association also protested the police decision to summon gonavan .
ZBN19981002_0117-2	the international alliance of independent journalists has also lodged a protest with the police against the summoning of gunawan .	the international independent reporters association also protested that the police took gunawan for questioning .
ZBN19981213_0043-0	u . s . has ten to twenty million of male with erectile dysfunction but only 10 of them have sought medial advice .	in u . s . , there are 10 to 20 million men suffer from impotence , of which only 10 go to see a doctor .
ZBN19981213_0043-1	there are 10million to 20million men in america who have no ability for reproduction , and only 10 of them ask for treatment .	in us tens of millions of men are incapable of sex , of whom , just 10 go to a doctor .
ZBN19981213_0043-2	u . s . has ten to twenty million of male with erectile dysfunction but only 10 of them have sought medial advice .	there are 10 , 000 , 000 - 20 , 000 , 000 men suffering from impotence and only 10 of them go to see doctors .
chtb_124-0	xiamen , january 16 ( xinhua correspondent yu yinrui ) - two supermarkets named double success for the convenience of the residents opened today	xinhua news agency , xiamen , january 16th , by yinrui yu - two convenient stores , named beishun , are opening for business here today .
chtb_124-1	xiamen , january 16 ( xinhua correspondent yu yinrui ) - two supermarkets named double success for the convenience of the residents opened today	xinhua news agency , xiamen , 16 january , by yu yingrui two supermarkets named pei shun began doing business today .
chtb_124-2	xiamen , january 16 ( xinhua correspondent yu yinrui ) - two supermarkets named double success for the convenience of the residents opened today	xinhua news agency . xiamen . jan . 16 . ( reporter yu yingrui ) two convenience supermarkets named beishun started their businesses today .
VOM19981201_0900_0367-0	clinton government expressed that the increased research funds will be one of the largest investment to aids research by american public financing .	the clinton government showed that the increase for research funds this time was the biggest once - only investment for aids research from the us public funds .
VOM19981201_0900_0367-1	clinton indicated that the increase in research funding is the largest one time investment from u . s . public resources for aids research .	the clinton government said that the increased funds for research was the biggest and final public investment for the research of aids .
VOM19981201_0900_0367-2	the clinton government showed that the increase for research funds this time was the biggest once - only investment for aids research from the us public funds .	the clinton government expressed that the increased research fund is the largest investment of public funds ever given at one time towards aids research .
VOM19981204_0700_1672-0	ottawa citizen newspaper reported that canadian federal minster of international trade mr . magi gave this statement while attending a meeting on diplomacy and international trade on thursday .	ottawa 's citizens post reported that the canadian minister of international trade marche said this on thursday when he attended a foreign diplomatic international trade conference in ottawa .
VOM19981204_0700_1672-1	according to the newspaper , ottawa citizen , minister of international trade marchi said the above words during a meeting on foreign affairs and international trades in ottawa on thursday .	ottawa 's citizens post reported that the canadian minister of international trade marche said this on thursday when he attended a foreign diplomatic international trade conference in ottawa .
VOM19981204_0700_1672-2	according to the newspaper , ottawa citizen , minister of international trade marchi said the above words during a meeting on foreign affairs and international trades in ottawa on thursday .	ottawa citizen newspaper reported that canadian federal minster of international trade mr . magi gave this statement while attending a meeting on diplomacy and international trade on thursday .
VOM19981115_0700_0898-0	the group of youths then broke down shop doors with a lamp post .	these young people used traffic posts to break in the doors of shops .
VOM19981115_0700_0898-1	the group of youths then broke down shop doors with a lamp post .	a band of young people used a streetlamp post to break open the door of a shop .
VOM19981115_0700_0898-2	a group of young men forced open the shop gate with the pole of the street lamp .	these young people used traffic posts to break in the doors of shops .
VOM19981114_0900_1588-0	meanwhile , ernino recklessly indulges in southeast asia . precipitation has greatly decreased . arid has caused the wild fire to burn for weeks beyond control .	the el nino and el nina are both the result of climate changes that have caused unusual warming of the ocean waters near the tropical areas of the eastern pacific .
VOM19981114_0900_1588-1	meantime el nino was still tormenting north - east asia , the amount of rainfall was seriously reduced , and drought caused wild file to rage for several weeks out of control .	the el nino and el nina are both the result of climate changes that have caused unusual warming of the ocean waters near the tropical areas of the eastern pacific .
VOM19981114_0900_1588-2	at the same time , el nino wreaked havoc in southeast asia , the amount of rainfall decreased significantly , and drought caused wildfires that burned out of control for several weeks .	meanwhile , ernino recklessly indulges in southeast asia . precipitation has greatly decreased . arid has caused the wild fire to burn for weeks beyond control .
chtb_050-0	nanjing , december 16 ( xinhua ) foreign fund put into jiangsu 's agricultural sector is increasing	xinhua news agency , nanjin , december 16th , by fang zhou - foreign - investment enterprises have been increasingly investing in agriculture in jiangsu province .
chtb_050-1	nanjing , december 16 ( xinhua ) foreign fund put into jiangsu 's agricultural sector is increasing	xinhua news agency , nanjing , dec . 16 . ( reporter zhou fang ) an increasing number of investments from foreign capital are being made on agriculture in jiangsu .
chtb_050-2	nanjing , december 16 ( xinhua ) foreign fund put into jiangsu 's agricultural sector is increasing	xinhua news agency , nanjing , 16 december , by zhoufang the investment of foreign capital in agriculture of jiangsu increased .
chtb_301-0	france is the western country that sent the most of the blue helmet army to the area .	it has more blue helmet troops in this region than any other western countries .
chtb_301-1	it has more blue helmet troops in this region than any other western countries .	france is the country who contributed the most troops to that region from among the western countries .
chtb_301-2	it is the country in the west that sends out most blue - helmet troops to station in this region .	france sent larger number of blue helmet troops to the region than other western countries .
VOM19981111_0700_1476-0	he said the same determination could ensure a victory for the kyoto accord .	he said that with the same determination , the agreement of the tokyo conference would win .
VOM19981111_0700_1476-1	he said the same resolution will make the kyoto protocol a success .	he said that with the same determination , the agreement of the tokyo conference would win .
VOM19981111_0700_1476-2	he said that the same determination would make tokyo protocol win .	he said the same resolve will enable the kyoto agreement to achieve victory .
ZBN19981207_0048-0	kimpo is west to seoul .	jin poa is located west of seoul .
ZBN19981207_0048-1	jinpu is to the west of seoul .	jin poa is located west of seoul .
ZBN19981207_0048-2	kimpu is to the west of seoul .	jin poa is located west of seoul .
chtb_324-0	in the preliminary session , 26 - year - old lan wei from guangdong province displayed consummate skills , leading the others by 355 . 35 points .	in the preliminary , the 26 - year old athlete from guangdong , lan wei makes a marvellous performance , and now leads with a total score of 355 . 35 .
chtb_324-1	during the preliminary contest , lan wei ( 26 from guangdong ) demonstrated remarkable talent and is holding the leading position with a total score of 355 . 35 .	in the preliminary session , 26 - year - old lan wei from guangdong province displayed consummate skills , leading the others by 355 . 35 points .
chtb_324-2	in the preliminary session , 26 - year - old lan wei from guangdong province displayed consummate skills , leading the others by 355 . 35 points .	in the first round , the twenty - six year old wei lan from guangdong performed with a high degree of skill to stay in the first place with a score of 355 . 35
VOM19981204_0700_1672-0	that was voa correspondent yan ming 's report from toronto .	this ends the report filed in toronto by voice of america special reporter yan ming .
VOM19981204_0700_1672-1	the above is the report from yan ming , voice of america toronto .	this is reported by voa special journalist yan ming from torento .
VOM19981204_0700_1672-2	that was voa correspondent yan ming 's report from toronto .	the above is the report by min yan from toronto 's the voice of america .
VOM19981111_0700_1476-0	this was in fact a necessary condition in several proposals put forward before by senate .	in fact , this is the prerequisite raised by senate for several previous motions .
VOM19981111_0700_1476-1	in fact this was a necessary condition mentioned by the senate 's last few proposals .	this is actually the prerequisite of the proposals passed in the past by the senate .
VOM19981111_0700_1476-2	this is actually a precondition set for several bills in the senate .	in fact this was a necessary condition mentioned by the senate 's last few proposals .
chtb_123-0	beijing , jan . 16 ( xinhua news agency ) dai xianglong the president of the people 's bank of china said that , china was to maintain its open financial policies .	xinhua news agency , beijing , 16 january , by xu xingtang , qian yuhong dai xianglong , president of the chinese people 's bank , said that china would carry on finance open policy .
chtb_123-1	xinhua news agency , beijing , january 16th ( reporter xu xingtang , qian yuhong ) . dai xianglong , the president of people 's bank of china , said that china will carry on with the open financial policy .	beijing , jan . 16 ( xinhua news agency ) dai xianglong the president of the people 's bank of china said that , china was to maintain its open financial policies .
chtb_123-2	xinhua news agency , beijing , january 16th ( reporter xu xingtang , qian yuhong ) . dai xianglong , the president of people 's bank of china , said that china will carry on with the open financial policy .	xinhua news agency , beijing , 16 january , by xu xingtang , qian yuhong dai xianglong , president of the chinese people 's bank , said that china would carry on finance open policy .
chtb_023-0	in the eighth five - year period ( 1991 to 1995 ) , township enterprises in fujian province paid rmb 18 . 56 billion in taxes . they exported goods to the value of rmb 105 . 5 billion .	during the eighth five - year plan ( 1991 - 1995 ) , the total taxation from fujian industry of villages and towns was 10 . 856 billion yuan , and the value of export trade was 105 . 5 billion yuan .
chtb_023-1	during the fifth five - year - plan ( 1991 to 1995 ) , fujian 's township enterprises paid up to rmb 18 . 56 billion of taxes and fulfilled an exporting volume of 105 . 5 billion .	during the eighth five - year plan ( 1991 - 1995 ) , the total taxation from fujian industry of villages and towns was 10 . 856 billion yuan , and the value of export trade was 105 . 5 billion yuan .
